timestamp,date,hour,host,user,process,event_type,action,status,severity,severity_num,protocol,service,src_ip,dst_ip,is_internal_src,is_internal_dst,tags,msg,label_suspicious,rule_score,rule_reasons,model_proba,hybrid_score,alert
2025-08-28T13:37:30Z,2025-08-28,13,SBC-EDGE-01,svc_ims,,autorun_entry,invite,observed,informational,0,sip,voip,192.168.192.36,185.189.208.47,1,0,telecom|realtime,direction=egress; bytes_out=20025; bytes_in=13880; latency_ms=27; protocol=SIP; service=VoIP; asn=AS9498; country=IN,1,2,persistence_signal,0.9999999731807052,0.9999999812264937,1
2025-08-28T20:45:08Z,2025-08-28,20,TELCO-CORE-01,svc_ims,,autorun_entry,connect,observed,low,1,smtp,customer-crm,172.27.160.80,172.21.88.232,1,1,telecom|realtime,direction=internal; bytes_out=12807; bytes_in=17629; latency_ms=22; protocol=SMTP; service=Customer-CRM; asn=AS9498; country=IN,1,2,persistence_signal,0.9999999489672552,0.9999999642770786,1
2025-08-28T15:09:26Z,2025-08-28,15,SBC-EDGE-01,svc_crm,,scheduled_task_created,connect,observed,informational,0,http,mail-server,10.17.119.159,128.200.185.183,1,0,telecom|realtime,direction=egress; bytes_out=15274; bytes_in=9137; latency_ms=13; protocol=HTTP; service=Mail-Server; asn=AS4837; country=CN,1,2,persistence_signal,0.9999999489519424,0.9999999642663597,1
2025-08-28T17:44:34Z,2025-08-28,17,FW-EDGE-01,charlie,,scheduled_task_created,deny,observed,informational,0,sip,oss,192.168.103.210,172.20.82.142,1,1,telecom|realtime,direction=internal; bytes_out=40; bytes_in=9807; latency_ms=30; protocol=SIP; service=OSS; asn=AS3356; country=US,1,2,persistence_signal,0.9999999489498328,0.9999999642648829,1
2025-08-28T20:25:15Z,2025-08-28,20,FW-EDGE-01,netops,,autorun_entry,auth,observed,low,1,ssh,core-network,172.29.131.221,192.168.113.140,1,1,telecom|realtime,direction=internal; bytes_out=8197; bytes_in=14490; latency_ms=29; protocol=SSH; service=Core-Network; asn=AS9498; country=IN,1,2,persistence_signal,0.9999999488427213,0.9999999641899049,1
2025-08-28T19:49:44Z,2025-08-28,19,NAT-01,netops,,autorun_entry,permit,observed,informational,0,ssh,voip,34.139.216.42,10.100.219.182,0,1,telecom|realtime,direction=ingress; bytes_out=700; bytes_in=4641; latency_ms=71; protocol=SSH; service=VoIP; asn=AS13335; country=US,1,2,persistence_signal,0.9999999485972868,0.9999999640181008,1
2025-08-28T20:28:54Z,2025-08-28,20,TELCO-CORE-02,secops,,service_install,auth,observed,high,3,ssh,customer-crm,172.23.22.94,31.7.142.96,1,0,telecom|realtime,direction=egress; bytes_out=14858; bytes_in=5542; latency_ms=33; protocol=SSH; service=Customer-CRM; asn=AS15169; country=US,1,2,persistence_signal,0.9999999485796448,0.9999999640057514,1
2025-08-28T20:33:14Z,2025-08-28,20,SGW-01,svc_ims,,autorun_entry,auth,observed,high,3,sip,bss,10.237.227.152,185.71.45.31,1,0,telecom|realtime,direction=egress; bytes_out=9679; bytes_in=11376; latency_ms=16; protocol=SIP; service=BSS; asn=AS9498; country=IN,1,2,persistence_signal,0.9999999482256904,0.9999999637579833,1
2025-08-28T19:50:49Z,2025-08-28,19,SBC-EDGE-01,alice,,autorun_entry,auth,observed,medium,2,http,web-portal,10.96.207.79,185.63.28.68,1,0,telecom|realtime,direction=egress; bytes_out=7462; bytes_in=11884; latency_ms=15; protocol=HTTP; service=Web-Portal; asn=AS9498; country=IN,1,2,persistence_signal,0.9999999482092994,0.9999999637465096,1
2025-08-28T20:50:15Z,2025-08-28,20,TELCO-CORE-01,system,,service_install,invite,observed,medium,2,ssh,voip,192.168.125.2,8.133.147.169,1,0,telecom|realtime,direction=egress; bytes_out=18470; bytes_in=3570; latency_ms=30; protocol=SSH; service=VoIP; asn=AS15169; country=US,1,2,persistence_signal,0.9999999481070588,0.9999999636749412,1
2025-08-28T19:10:39Z,2025-08-28,19,FW-EDGE-01,secops,,scheduled_task_created,connect,observed,medium,2,https,voip,172.21.159.236,64.40.233.206,1,0,telecom|realtime,direction=egress; bytes_out=18704; bytes_in=7375; latency_ms=12; protocol=HTTPS; service=VoIP; asn=AS16509; country=US,1,2,persistence_signal,0.9999999481070584,0.9999999636749409,1
2025-08-28T20:02:16Z,2025-08-28,20,SGW-01,svc_ims,,autorun_entry,register,observed,low,1,http,oss,192.168.10.78,64.209.189.70,1,0,telecom|realtime,direction=egress; bytes_out=18410; bytes_in=2670; latency_ms=8; protocol=HTTP; service=OSS; asn=AS16509; country=US,1,2,persistence_signal,0.9999999479587098,0.9999999635710969,1
2025-08-28T14:11:02Z,2025-08-28,14,SBC-EDGE-01,dbadmin,,autorun_entry,invite,observed,low,1,dns,voip,192.168.97.110,54.28.131.32,1,0,telecom|realtime,direction=egress; bytes_out=23707; bytes_in=14214; latency_ms=7; protocol=DNS; service=VoIP; asn=AS13335; country=US,1,2,persistence_signal,0.999999947822942,0.9999999634760594,1
2025-08-28T14:42:21Z,2025-08-28,14,SBC-EDGE-01,charlie,,service_install,permit,observed,high,3,sip,core-network,192.168.108.1,23.2.69.47,1,0,telecom|realtime,direction=egress; bytes_out=1963; bytes_in=8330; latency_ms=10; protocol=SIP; service=Core-Network; asn=AS15169; country=US,1,2,persistence_signal,0.999999947799128,0.9999999634593897,1
2025-08-28T18:03:07Z,2025-08-28,18,NAT-01,svc_crm,,autorun_entry,permit,observed,informational,0,sip,bss,192.168.162.220,91.142.255.212,1,0,telecom|realtime,direction=egress; bytes_out=19932; bytes_in=20341; latency_ms=28; protocol=SIP; service=BSS; asn=AS16509; country=US,1,2,persistence_signal,0.999999947799128,0.9999999634593897,1
2025-08-28T15:22:16Z,2025-08-28,15,SBC-EDGE-01,svc_crm,,autorun_entry,spawn,observed,low,1,https,mail-server,192.168.255.59,199.114.95.205,1,0,telecom|realtime,direction=egress; bytes_out=30997; bytes_in=6297; latency_ms=16; protocol=HTTPS; service=Mail-Server; asn=AS3356; country=US,1,2,persistence_signal,0.9999999477062532,0.9999999633943772,1
2025-08-28T14:57:21Z,2025-08-28,14,NAT-01,netops,,autorun_entry,spawn,observed,low,1,https,voip,10.101.63.11,64.80.109.205,1,0,telecom|realtime,direction=egress; bytes_out=8593; bytes_in=8233; latency_ms=14; protocol=HTTPS; service=VoIP; asn=AS16509; country=US,1,2,persistence_signal,0.999999947666497,0.999999963366548,1
2025-08-28T19:47:17Z,2025-08-28,19,FW-EDGE-01,bob,,service_install,permit,observed,medium,2,smtp,voip,54.238.23.5,172.27.241.253,0,1,telecom|realtime,direction=ingress; bytes_out=15532; bytes_in=3502; latency_ms=70; protocol=SMTP; service=VoIP; asn=AS13335; country=US,1,2,persistence_signal,0.9999999476452948,0.9999999633517064,1
2025-08-28T18:55:25Z,2025-08-28,18,PGW-01,system,,scheduled_task_created,deny,observed,informational,0,https,oss,10.85.114.153,192.168.203.106,1,1,telecom|realtime,direction=internal; bytes_out=2544; bytes_in=7251; latency_ms=49; protocol=HTTPS; service=OSS; asn=AS15169; country=US,1,2,persistence_signal,0.9999999474985534,0.9999999632489873,1
2025-08-28T20:13:36Z,2025-08-28,20,TELCO-CORE-01,svc_crm,,service_install,auth,observed,medium,2,dns,voip,172.17.10.138,104.146.237.230,1,0,telecom|realtime,direction=egress; bytes_out=17592; bytes_in=10008; latency_ms=26; protocol=DNS; service=VoIP; asn=AS8075; country=US,1,2,persistence_signal,0.9999999473808636,0.9999999631666046,1
2025-08-28T13:41:34Z,2025-08-28,13,SBC-EDGE-01,secops,,autorun_entry,register,observed,medium,2,smtp,voip,10.122.44.226,72.104.229.68,1,0,telecom|realtime,direction=egress; bytes_out=22505; bytes_in=11462; latency_ms=31; protocol=SMTP; service=VoIP; asn=AS16509; country=US,1,2,persistence_signal,0.9999999472807009,0.9999999630964906,1
2025-08-28T18:54:59Z,2025-08-28,18,IMS-CSCF-01,bob,,scheduled_task_created,permit,observed,high,3,http,customer-crm,192.168.101.81,127.0.0.1,1,0,telecom|realtime,direction=internal; bytes_out=20858; bytes_in=8251; latency_ms=44; protocol=HTTP; service=Customer-CRM; asn=AS8075; country=US,1,2,persistence_signal,0.9999999472807004,0.9999999630964903,1
2025-08-28T18:11:51Z,2025-08-28,18,NAT-01,netops,,autorun_entry,deny,observed,medium,2,smtp,voip,10.154.19.43,142.243.138.37,1,0,telecom|realtime,direction=egress; bytes_out=3951; bytes_in=2062; latency_ms=32; protocol=SMTP; service=VoIP; asn=AS4837; country=CN,1,2,persistence_signal,0.999999947216818,0.9999999630517725,1
2025-08-28T18:45:36Z,2025-08-28,18,CRM-APP-01,svc_ims,,scheduled_task_created,permit,observed,low,1,https,core-network,172.26.83.104,23.25.53.74,1,0,telecom|realtime,direction=egress; bytes_out=12132; bytes_in=2551; latency_ms=36; protocol=HTTPS; service=Core-Network; asn=AS15169; country=US,1,2,persistence_signal,0.9999999471867466,0.9999999630307226,1
2025-08-28T15:15:21Z,2025-08-28,15,TELCO-CORE-01,alice,,scheduled_task_created,invite,observed,low,1,https,mail-server,172.26.141.57,142.50.245.150,1,0,telecom|realtime,direction=egress; bytes_out=20162; bytes_in=6491; latency_ms=6; protocol=HTTPS; service=Mail-Server; asn=AS4837; country=CN,1,2,persistence_signal,0.9999999471582648,0.9999999630107853,1
2025-08-28T14:13:18Z,2025-08-28,14,FW-EDGE-01,bob,,scheduled_task_created,spawn,observed,low,1,sip,voip,192.168.89.101,142.245.21.228,1,0,telecom|realtime,direction=egress; bytes_out=25471; bytes_in=8558; latency_ms=28; protocol=SIP; service=VoIP; asn=AS4837; country=CN,1,2,persistence_signal,0.9999999471323638,0.9999999629926547,1
2025-08-28T16:18:33Z,2025-08-28,16,IMS-CSCF-01,svc_ims,,autorun_entry,spawn,observed,low,1,https,voip,10.153.58.1,40.180.69.111,1,0,telecom|realtime,direction=egress; bytes_out=6748; bytes_in=40; latency_ms=21; protocol=HTTPS; service=VoIP; asn=AS13335; country=US,1,2,persistence_signal,0.9999999470824732,0.9999999629577312,1
2025-08-28T18:51:45Z,2025-08-28,18,PGW-01,secops,,service_install,auth,observed,low,1,sip,core-network,192.168.164.93,172.109.226.224,1,1,telecom|realtime,direction=egress; bytes_out=13603; bytes_in=2047; latency_ms=35; protocol=SIP; service=Core-Network; asn=AS3356; country=US,1,2,persistence_signal,0.9999999469441996,0.9999999628609397,1
2025-08-28T17:45:00Z,2025-08-28,17,NAT-01,netops,,autorun_entry,spawn,observed,low,1,sip,mail-server,192.168.73.190,52.36.22.238,1,0,telecom|realtime,direction=egress; bytes_out=17801; bytes_in=2741; latency_ms=5; protocol=SIP; service=Mail-Server; asn=AS13335; country=US,1,2,persistence_signal,0.999999946673779,0.9999999626716453,1
2025-08-28T15:24:21Z,2025-08-28,15,NAT-01,alice,,service_install,invite,observed,medium,2,smtp,web-portal,10.27.26.147,8.212.236.226,1,0,telecom|realtime,direction=egress; bytes_out=12690; bytes_in=8439; latency_ms=40; protocol=SMTP; service=Web-Portal; asn=AS15169; country=US,1,2,persistence_signal,0.9999999465534104,0.9999999625873873,1
2025-08-28T13:48:48Z,2025-08-28,13,TELCO-CORE-01,netops,,scheduled_task_created,auth,observed,informational,0,smtp,customer-crm,10.169.15.209,54.252.226.4,1,0,telecom|realtime,direction=egress; bytes_out=16123; bytes_in=10114; latency_ms=11; protocol=SMTP; service=Customer-CRM; asn=AS13335; country=US,1,2,persistence_signal,0.9999999464515869,0.9999999625161108,1
2025-08-28T14:16:00Z,2025-08-28,14,BSS-APP-01,svc_crm,,autorun_entry,deny,observed,low,1,https,mail-server,10.248.157.243,192.168.185.75,1,1,telecom|realtime,direction=internal; bytes_out=3690; bytes_in=4058; latency_ms=22; protocol=HTTPS; service=Mail-Server; asn=AS15169; country=US,1,2,persistence_signal,0.9999999461884432,0.9999999623319102,1
2025-08-28T18:05:09Z,2025-08-28,18,TELCO-CORE-01,secops,,scheduled_task_created,deny,observed,medium,2,https,bss,192.168.116.150,64.144.102.115,1,0,telecom|realtime,direction=egress; bytes_out=16045; bytes_in=40; latency_ms=33; protocol=HTTPS; service=BSS; asn=AS16509; country=US,1,2,persistence_signal,0.999999946140409,0.9999999622982862,1
2025-08-28T15:33:24Z,2025-08-28,15,SGW-01,dbadmin,,autorun_entry,query,observed,informational,0,smtp,core-network,192.168.217.109,128.244.245.184,1,0,telecom|realtime,direction=egress; bytes_out=25179; bytes_in=9169; latency_ms=33; protocol=SMTP; service=Core-Network; asn=AS4837; country=CN,1,2,persistence_signal,0.9999999460097077,0.9999999622067953,1
2025-08-28T17:54:36Z,2025-08-28,17,SGW-01,bob,,scheduled_task_created,permit,observed,medium,2,ssh,voip,192.168.141.96,72.247.133.18,1,0,telecom|realtime,direction=egress; bytes_out=27896; bytes_in=1026; latency_ms=1; protocol=SSH; service=VoIP; asn=AS16509; country=US,1,2,persistence_signal,0.9999999460097077,0.9999999622067953,1
2025-08-28T18:00:41Z,2025-08-28,18,SBC-EDGE-01,bob,,scheduled_task_created,auth,observed,low,1,dns,core-network,192.168.42.193,192.168.160.84,1,1,telecom|realtime,direction=internal; bytes_out=19445; bytes_in=19759; latency_ms=44; protocol=DNS; service=Core-Network; asn=AS3356; country=US,1,2,persistence_signal,0.9999999458593783,0.9999999621015648,1
2025-08-28T16:45:37Z,2025-08-28,16,BSS-APP-01,secops,,autorun_entry,permit,observed,critical,4,sip,customer-crm,10.224.0.165,40.211.174.197,1,0,telecom|realtime,direction=egress; bytes_out=13555; bytes_in=4377; latency_ms=41; protocol=SIP; service=Customer-CRM; asn=AS13335; country=US,1,2,persistence_signal,0.9999999458349133,0.9999999620844393,1
2025-08-28T15:27:15Z,2025-08-28,15,BSS-APP-01,system,,service_install,connect,observed,informational,0,dns,oss,10.196.227.100,64.187.69.145,1,0,telecom|realtime,direction=egress; bytes_out=5859; bytes_in=40; latency_ms=51; protocol=DNS; service=OSS; asn=AS16509; country=US,1,2,persistence_signal,0.99999994570603,0.999999961994221,1
2025-08-28T19:18:32Z,2025-08-28,19,NAT-01,system,,scheduled_task_created,query,observed,informational,0,dns,voip,192.168.39.49,8.42.204.11,1,0,telecom|realtime,direction=egress; bytes_out=14167; bytes_in=21698; latency_ms=21; protocol=DNS; service=VoIP; asn=AS15169; country=US,1,2,persistence_signal,0.9999999456132764,0.9999999619292935,1
2025-08-28T18:14:19Z,2025-08-28,18,TELCO-CORE-02,dbadmin,,autorun_entry,register,observed,informational,0,http,voip,10.51.169.51,172.28.120.195,1,1,telecom|realtime,direction=internal; bytes_out=21611; bytes_in=5929; latency_ms=3; protocol=HTTP; service=VoIP; asn=AS15169; country=US,1,2,persistence_signal,0.9999999452812496,0.9999999616968747,1
2025-08-28T14:33:33Z,2025-08-28,14,TELCO-CORE-01,system,,autorun_entry,auth,observed,low,1,ssh,web-portal,8.223.2.99,172.18.231.75,0,1,telecom|realtime,direction=ingress; bytes_out=8278; bytes_in=17252; latency_ms=51; protocol=SSH; service=Web-Portal; asn=AS15169; country=US,1,2,persistence_signal,0.9999999451219118,0.9999999615853383,1
2025-08-28T15:22:45Z,2025-08-28,15,TELCO-CORE-01,system,,autorun_entry,connect,observed,low,1,https,customer-crm,172.24.88.14,91.5.57.75,1,0,telecom|realtime,direction=egress; bytes_out=13118; bytes_in=2448; latency_ms=29; protocol=HTTPS; service=Customer-CRM; asn=AS16509; country=US,1,2,persistence_signal,0.9999999451189716,0.9999999615832801,1
2025-08-28T13:15:22Z,2025-08-28,13,CRM-APP-01,netops,,service_install,query,observed,medium,2,https,mail-server,172.19.247.149,10.48.211.176,1,1,telecom|realtime,direction=internal; bytes_out=40; bytes_in=7770; latency_ms=12; protocol=HTTPS; service=Mail-Server; asn=AS9498; country=IN,1,2,persistence_signal,0.999999945118846,0.9999999615831923,1
2025-08-28T15:30:52Z,2025-08-28,15,TELCO-CORE-02,bob,,autorun_entry,auth,observed,low,1,sip,web-portal,142.209.43.54,172.28.202.23,0,1,telecom|realtime,direction=ingress; bytes_out=19604; bytes_in=5846; latency_ms=62; protocol=SIP; service=Web-Portal; asn=AS4837; country=CN,1,2,persistence_signal,0.999999945023624,0.9999999615165368,1
2025-08-28T20:50:03Z,2025-08-28,20,FW-EDGE-01,netops,,scheduled_task_created,connect,observed,medium,2,ssh,voip,172.17.139.237,64.175.36.107,1,0,telecom|realtime,direction=egress; bytes_out=40; bytes_in=18900; latency_ms=18; protocol=SSH; service=VoIP; asn=AS16509; country=US,1,2,persistence_signal,0.9999999449765816,0.9999999614836071,1
2025-08-28T14:09:12Z,2025-08-28,14,TELCO-CORE-01,charlie,,autorun_entry,invite,observed,medium,2,sip,core-network,10.106.173.94,172.110.4.122,1,1,telecom|realtime,direction=egress; bytes_out=4841; bytes_in=13108; latency_ms=5; protocol=SIP; service=Core-Network; asn=AS15169; country=US,1,2,persistence_signal,0.9999999447853366,0.9999999613497357,1
2025-08-28T15:40:48Z,2025-08-28,15,SGW-01,alice,,autorun_entry,deny,observed,low,1,smtp,mail-server,10.18.98.155,142.157.225.201,1,0,telecom|realtime,direction=egress; bytes_out=3753; bytes_in=1249; latency_ms=38; protocol=SMTP; service=Mail-Server; asn=AS4837; country=CN,1,2,persistence_signal,0.9999999445590756,0.9999999611913529,1
2025-08-28T18:43:51Z,2025-08-28,18,SGW-01,svc_bss,,scheduled_task_created,deny,observed,medium,2,http,bss,172.30.162.199,54.2.250.53,1,0,telecom|realtime,direction=egress; bytes_out=10206; bytes_in=6072; latency_ms=25; protocol=HTTP; service=BSS; asn=AS13335; country=US,1,2,persistence_signal,0.999999944392963,0.9999999610750742,1
2025-08-28T15:03:17Z,2025-08-28,15,IMS-CSCF-01,charlie,,scheduled_task_created,invite,observed,medium,2,ssh,mail-server,172.31.137.89,1.192.9.153,1,0,telecom|realtime,direction=egress; bytes_out=21705; bytes_in=40; latency_ms=20; protocol=SSH; service=Mail-Server; asn=AS15169; country=US,1,2,persistence_signal,0.9999999441145166,0.9999999608801616,1
2025-08-28T16:31:34Z,2025-08-28,16,SGW-01,bob,,autorun_entry,auth,observed,medium,2,http,voip,172.27.202.123,199.29.46.242,1,0,telecom|realtime,direction=egress; bytes_out=696; bytes_in=9538; latency_ms=44; protocol=HTTP; service=VoIP; asn=AS3356; country=US,1,2,persistence_signal,0.9999999437760498,0.9999999606432349,1
2025-08-28T15:49:05Z,2025-08-28,15,CRM-APP-01,secops,,autorun_entry,permit,observed,medium,2,https,mail-server,172.21.192.64,52.182.179.102,1,0,telecom|realtime,direction=egress; bytes_out=22259; bytes_in=948; latency_ms=27; protocol=HTTPS; service=Mail-Server; asn=AS13335; country=US,1,2,persistence_signal,0.9999999437670776,0.9999999606369543,1
2025-08-28T19:54:42Z,2025-08-28,19,PGW-01,secops,,autorun_entry,spawn,observed,low,1,sip,core-network,172.19.160.75,1.117.150.152,1,0,telecom|realtime,direction=egress; bytes_out=10334; bytes_in=11037; latency_ms=20; protocol=SIP; service=Core-Network; asn=AS15169; country=US,1,2,persistence_signal,0.999999943498303,0.9999999604488121,1
2025-08-28T15:33:47Z,2025-08-28,15,FW-EDGE-01,netops,,scheduled_task_created,spawn,observed,low,1,ssh,core-network,192.168.168.164,104.57.171.161,1,0,telecom|realtime,direction=egress; bytes_out=1617; bytes_in=40; latency_ms=35; protocol=SSH; service=Core-Network; asn=AS8075; country=US,1,2,persistence_signal,0.9999999434263857,0.99999996039847,1
2025-08-28T19:29:39Z,2025-08-28,19,IMS-CSCF-01,dbadmin,,service_install,query,observed,medium,2,sip,core-network,172.18.36.170,128.129.73.184,1,0,telecom|realtime,direction=egress; bytes_out=40; bytes_in=17512; latency_ms=18; protocol=SIP; service=Core-Network; asn=AS4837; country=CN,1,2,persistence_signal,0.999999943344394,0.9999999603410759,1
2025-08-28T17:46:04Z,2025-08-28,17,IMS-CSCF-01,alice,,service_install,invite,observed,medium,2,http,voip,192.168.127.90,185.235.153.102,1,0,telecom|realtime,direction=egress; bytes_out=8398; bytes_in=13169; latency_ms=47; protocol=HTTP; service=VoIP; asn=AS9498; country=IN,1,2,persistence_signal,0.9999999426296342,0.999999959840744,1
2025-08-28T17:07:59Z,2025-08-28,17,TELCO-CORE-01,svc_bss,,autorun_entry,invite,observed,medium,2,http,web-portal,172.28.66.6,64.85.223.105,1,0,telecom|realtime,direction=egress; bytes_out=8578; bytes_in=3173; latency_ms=14; protocol=HTTP; service=Web-Portal; asn=AS16509; country=US,1,2,persistence_signal,0.9999999419107216,0.9999999593375052,1
2025-08-28T17:40:31Z,2025-08-28,17,SBC-EDGE-01,charlie,,scheduled_task_created,auth,observed,informational,0,dns,voip,172.27.73.41,52.92.57.3,1,0,telecom|realtime,direction=egress; bytes_out=9684; bytes_in=7208; latency_ms=10; protocol=DNS; service=VoIP; asn=AS13335; country=US,1,2,persistence_signal,0.9999999418459488,0.9999999592921641,1
2025-08-28T13:14:04Z,2025-08-28,13,PGW-01,dbadmin,,service_install,invite,observed,informational,0,sip,core-network,10.42.180.178,23.175.113.15,1,0,telecom|realtime,direction=egress; bytes_out=17754; bytes_in=5149; latency_ms=37; protocol=SIP; service=Core-Network; asn=AS15169; country=US,1,2,persistence_signal,0.9999999416348524,0.9999999591443967,1
2025-08-28T15:06:20Z,2025-08-28,15,FW-EDGE-01,svc_bss,,service_install,invite,observed,medium,2,https,web-portal,172.27.103.209,13.148.116.235,1,0,telecom|realtime,direction=egress; bytes_out=25190; bytes_in=11968; latency_ms=18; protocol=HTTPS; service=Web-Portal; asn=AS15169; country=US,1,2,persistence_signal,0.9999999412694814,0.999999958888637,1
2025-08-28T15:22:16Z,2025-08-28,15,PGW-01,svc_ims,,scheduled_task_created,invite,observed,low,1,https,core-network,10.155.105.17,172.116.67.220,1,1,telecom|realtime,direction=egress; bytes_out=8749; bytes_in=653; latency_ms=23; protocol=HTTPS; service=Core-Network; asn=AS15169; country=US,1,2,persistence_signal,0.9999999412254488,0.9999999588578141,1
2025-08-28T17:09:41Z,2025-08-28,17,PGW-01,svc_ims,,service_install,deny,observed,low,1,https,mail-server,10.130.134.185,34.16.125.195,1,0,telecom|realtime,direction=egress; bytes_out=9356; bytes_in=12099; latency_ms=28; protocol=HTTPS; service=Mail-Server; asn=AS13335; country=US,1,2,persistence_signal,0.999999940920554,0.9999999586443878,1
2025-08-28T18:20:53Z,2025-08-28,18,FW-EDGE-01,svc_bss,,autorun_entry,deny,observed,low,1,http,web-portal,10.9.41.199,172.18.103.44,1,1,telecom|realtime,direction=internal; bytes_out=22619; bytes_in=12699; latency_ms=12; protocol=HTTP; service=Web-Portal; asn=AS15169; country=US,1,2,persistence_signal,0.999999939338128,0.9999999575366896,1
2025-08-28T20:12:15Z,2025-08-28,20,CRM-APP-01,svc_crm,,autorun_entry,connect,observed,medium,2,dns,web-portal,172.18.24.140,192.168.198.169,1,1,telecom|realtime,direction=internal; bytes_out=12168; bytes_in=13115; latency_ms=18; protocol=DNS; service=Web-Portal; asn=AS9498; country=IN,1,2,persistence_signal,0.9999999392077924,0.9999999574454547,1
2025-08-28T13:30:35Z,2025-08-28,13,TELCO-CORE-01,dbadmin,,autorun_entry,connect,observed,high,3,sip,web-portal,172.20.179.173,161.52.168.192,1,0,telecom|realtime,direction=egress; bytes_out=6097; bytes_in=6158; latency_ms=31; protocol=SIP; service=Web-Portal; asn=AS9498; country=IN,1,2,persistence_signal,0.9999999386514656,0.999999957056026,1
2025-08-28T19:36:12Z,2025-08-28,19,SGW-01,system,,scheduled_task_created,spawn,observed,medium,2,ssh,voip,172.21.210.52,54.58.224.110,1,0,telecom|realtime,direction=egress; bytes_out=9716; bytes_in=9602; latency_ms=13; protocol=SSH; service=VoIP; asn=AS13335; country=US,1,2,persistence_signal,0.9999999380652916,0.9999999566457042,1
2025-08-28T21:03:56Z,2025-08-28,21,PGW-01,system,,autorun_entry,spawn,observed,low,1,http,voip,172.23.60.95,172.28.82.61,1,1,telecom|realtime,direction=internal; bytes_out=23899; bytes_in=20509; latency_ms=27; protocol=HTTP; service=VoIP; asn=AS9498; country=IN,1,2,persistence_signal,0.9999999377102476,0.9999999563971733,1
2025-08-28T16:11:43Z,2025-08-28,16,SBC-EDGE-01,netops,,autorun_entry,connect,observed,informational,0,http,core-network,192.168.97.120,172.72.26.172,1,1,telecom|realtime,direction=egress; bytes_out=13180; bytes_in=6014; latency_ms=34; protocol=HTTP; service=Core-Network; asn=AS3356; country=US,1,2,persistence_signal,0.9999999377102476,0.9999999563971733,1
2025-08-28T15:10:51Z,2025-08-28,15,PGW-01,charlie,,autorun_entry,connect,observed,medium,2,dns,web-portal,52.215.210.197,10.63.18.246,0,1,telecom|realtime,direction=ingress; bytes_out=40; bytes_in=20889; latency_ms=73; protocol=DNS; service=Web-Portal; asn=AS13335; country=US,1,2,persistence_signal,0.9999999373414764,0.9999999561390335,1
2025-08-28T21:02:26Z,2025-08-28,21,CRM-APP-01,charlie,,autorun_entry,query,observed,low,1,sip,core-network,10.216.78.214,172.27.250.111,1,1,telecom|realtime,direction=internal; bytes_out=22099; bytes_in=3172; latency_ms=4; protocol=SIP; service=Core-Network; asn=AS15169; country=US,1,2,persistence_signal,0.9999999371721192,0.9999999560204834,1
2025-08-28T18:51:13Z,2025-08-28,18,PGW-01,svc_crm,,autorun_entry,spawn,observed,informational,0,sip,core-network,192.168.160.80,172.16.19.189,1,1,telecom|realtime,direction=internal; bytes_out=7639; bytes_in=4594; latency_ms=1; protocol=SIP; service=Core-Network; asn=AS3356; country=US,1,2,persistence_signal,0.9999999367146024,0.9999999557002217,1
2025-08-28T16:26:24Z,2025-08-28,16,FW-EDGE-01,secops,,service_install,spawn,observed,medium,2,sip,bss,192.168.217.213,172.93.135.104,1,1,telecom|realtime,direction=egress; bytes_out=19702; bytes_in=9495; latency_ms=16; protocol=SIP; service=BSS; asn=AS3356; country=US,1,2,persistence_signal,0.9999999365386858,0.9999999555770801,1
2025-08-28T18:24:23Z,2025-08-28,18,BSS-APP-01,netops,,autorun_entry,spawn,observed,medium,2,https,oss,192.168.236.77,31.183.140.185,1,0,telecom|realtime,direction=egress; bytes_out=9945; bytes_in=2491; latency_ms=27; protocol=HTTPS; service=OSS; asn=AS15169; country=US,1,2,persistence_signal,0.9999999363111556,0.999999955417809,1
2025-08-28T15:41:34Z,2025-08-28,15,NAT-01,svc_bss,,autorun_entry,spawn,observed,medium,2,http,core-network,172.17.118.180,23.228.170.241,1,0,telecom|realtime,direction=egress; bytes_out=19099; bytes_in=20064; latency_ms=28; protocol=HTTP; service=Core-Network; asn=AS15169; country=US,1,2,persistence_signal,0.9999999363086524,0.9999999554160567,1
2025-08-28T17:30:51Z,2025-08-28,17,BSS-APP-01,svc_ims,,autorun_entry,permit,observed,informational,0,http,voip,192.168.209.31,64.22.201.88,1,0,telecom|realtime,direction=egress; bytes_out=8567; bytes_in=6300; latency_ms=9; protocol=HTTP; service=VoIP; asn=AS16509; country=US,1,2,persistence_signal,0.9999999357833944,0.9999999550483761,1
2025-08-28T15:44:24Z,2025-08-28,15,CRM-APP-01,netops,,autorun_entry,register,observed,low,1,https,voip,192.168.53.144,34.127.170.128,1,0,telecom|realtime,direction=egress; bytes_out=26885; bytes_in=13782; latency_ms=7; protocol=HTTPS; service=VoIP; asn=AS13335; country=US,1,2,persistence_signal,0.9999999357030248,0.9999999549921174,1
2025-08-28T16:47:22Z,2025-08-28,16,BSS-APP-01,secops,,scheduled_task_created,connect,observed,low,1,dns,voip,192.168.169.26,13.250.248.13,1,0,telecom|realtime,direction=egress; bytes_out=6693; bytes_in=40; latency_ms=21; protocol=DNS; service=VoIP; asn=AS15169; country=US,1,2,persistence_signal,0.9999999356940192,0.9999999549858135,1
