timestamp,date,hour,host,user,process,event_type,action,status,severity,severity_num,protocol,service,src_ip,dst_ip,is_internal_src,is_internal_dst,tags,msg,label_suspicious
2025-08-28T18:45:32Z,2025-08-28,18,CRM-APP-01,charlie,,autorun_entry,register,observed,low,1,https,web-portal,192.168.104.51,40.207.255.140,1,0,telecom|realtime,direction=egress; bytes_out=2673; bytes_in=11120; latency_ms=17; protocol=HTTPS; service=Web-Portal; asn=AS13335; country=US,1
2025-08-28T19:49:00Z,2025-08-28,19,SBC-EDGE-01,svc_ims,,dns_query,invite,observed,medium,2,sip,web-portal,10.65.166.161,34.154.219.113,1,0,telecom|realtime,query=api.telco.local; direction=egress; bytes_out=21192; bytes_in=4592; latency_ms=8; protocol=SIP; service=Web-Portal; asn=AS13335; country=US,0
2025-08-28T20:48:50Z,2025-08-28,20,IMS-CSCF-01,svc_crm,systemd,proc_start,spawn,observed,medium,2,ssh,web-portal,172.30.113.217,34.130.26.154,1,0,telecom|realtime,direction=egress; bytes_out=7544; bytes_in=40; latency_ms=8; protocol=SSH; service=Web-Portal; asn=AS13335; country=US,0
2025-08-28T18:51:11Z,2025-08-28,18,SBC-EDGE-01,svc_ims,kamailio,proc_start,auth,observed,medium,2,dns,core-network,192.168.172.232,192.168.7.115,1,1,telecom|realtime,direction=internal; bytes_out=10130; bytes_in=40; latency_ms=35; protocol=DNS; service=Core-Network; asn=AS3356; country=US,0
2025-08-28T19:01:34Z,2025-08-28,19,TELCO-CORE-01,dbadmin,,sip_invite,query,observed,high,3,https,oss,40.2.17.138,10.8.208.50,0,1,telecom|realtime,call_id=91a8b2c1ff24004a; from=+917068992910; to=+919282960403; direction=ingress; bytes_out=40; bytes_in=3654; latency_ms=24; protocol=HTTPS; service=OSS; asn=AS13335; country=US,0
2025-08-28T20:10:23Z,2025-08-28,20,TELCO-CORE-01,bob,,service_install,invite,observed,critical,4,http,web-portal,192.168.247.87,104.150.29.211,1,0,telecom|realtime,direction=egress; bytes_out=1447; bytes_in=14306; latency_ms=20; protocol=HTTP; service=Web-Portal; asn=AS8075; country=US,1
2025-08-28T15:47:50Z,2025-08-28,15,NAT-01,svc_crm,,autorun_entry,invite,observed,critical,4,sip,core-network,192.168.68.165,72.209.245.250,1,0,telecom|realtime,direction=egress; bytes_out=8176; bytes_in=10489; latency_ms=15; protocol=SIP; service=Core-Network; asn=AS16509; country=US,1
2025-08-28T20:50:01Z,2025-08-28,20,TELCO-CORE-01,dbadmin,,dns_query,query,observed,informational,0,dns,customer-crm,10.155.5.73,199.60.133.196,1,0,telecom|realtime,query=update.microsoft.com; direction=egress; bytes_out=10665; bytes_in=4925; latency_ms=23; protocol=DNS; service=Customer-CRM; asn=AS3356; country=US,0
2025-08-28T16:30:08Z,2025-08-28,16,PGW-01,bob,freeswitch,proc_start,connect,observed,informational,0,dns,voip,10.50.170.178,52.23.241.21,1,0,telecom|realtime,direction=egress; bytes_out=11164; bytes_in=40; latency_ms=28; protocol=DNS; service=VoIP; asn=AS13335; country=US,0
2025-08-28T13:31:00Z,2025-08-28,13,NAT-01,dbadmin,,autorun_entry,auth,observed,low,1,ssh,core-network,172.28.111.191,192.168.69.23,1,1,telecom|realtime,direction=internal; bytes_out=22459; bytes_in=1665; latency_ms=19; protocol=SSH; service=Core-Network; asn=AS9498; country=IN,1
2025-08-28T18:43:11Z,2025-08-28,18,FW-EDGE-01,system,,sip_invite,register,observed,low,1,ssh,core-network,23.10.208.194,10.87.144.203,0,1,telecom|realtime,call_id=09be1b30dbf94eb2; from=+919010281007; to=+916140140302; direction=ingress; bytes_out=19890; bytes_in=11732; latency_ms=74; protocol=SSH; service=Core-Network; asn=AS15169; country=US,0
2025-08-28T15:44:30Z,2025-08-28,15,PGW-01,secops,,dns_query,spawn,observed,low,1,smtp,customer-crm,192.168.135.59,40.98.33.116,1,0,telecom|realtime,query=sip.telco.example; answer=185.137.143.121; direction=egress; bytes_out=9846; bytes_in=3989; latency_ms=27; protocol=SMTP; service=Customer-CRM; asn=AS13335; country=US,0
2025-08-28T16:12:17Z,2025-08-28,16,SGW-01,system,,sip_register,permit,observed,informational,0,http,mail-server,192.168.26.89,172.17.214.73,1,1,telecom|realtime,call_id=8d7c3a46b132b60e; from=+917465152213; direction=internal; bytes_out=40; bytes_in=5247; latency_ms=33; protocol=HTTP; service=Mail-Server; asn=AS3356; country=US,0
2025-08-28T21:02:13Z,2025-08-28,21,FW-EDGE-01,system,,sip_register,invite,observed,informational,0,smtp,voip,192.168.177.138,34.225.123.63,1,0,telecom|realtime,call_id=7313452d2dbb225c; from=+919005467248; direction=egress; bytes_out=3222; bytes_in=40; latency_ms=25; protocol=SMTP; service=VoIP; asn=AS13335; country=US,0
2025-08-28T17:12:12Z,2025-08-28,17,TELCO-CORE-02,charlie,,sip_invite,connect,observed,low,1,dns,oss,10.209.152.11,172.112.66.183,1,1,telecom|realtime,call_id=2921ff41081cbb89; from=+917194078996; to=+917454600114; direction=egress; bytes_out=40; bytes_in=10795; latency_ms=24; protocol=DNS; service=OSS; asn=AS15169; country=US,0
2025-08-28T18:47:43Z,2025-08-28,18,IMS-CSCF-01,secops,,sip_invite,invite,observed,medium,2,https,core-network,10.93.163.47,199.83.101.133,1,0,telecom|realtime,call_id=4d7bf40afddaa621; from=+918806583812; to=+919881339946; direction=egress; bytes_out=40; bytes_in=3307; latency_ms=13; protocol=HTTPS; service=Core-Network; asn=AS3356; country=US,0
2025-08-28T16:27:55Z,2025-08-28,16,CRM-APP-01,bob,,dns_query,register,observed,informational,0,https,core-network,172.118.179.50,172.19.23.165,1,1,telecom|realtime,query=update.microsoft.com; answer=34.206.180.86; direction=ingress; bytes_out=6049; bytes_in=24512; latency_ms=77; protocol=HTTPS; service=Core-Network; asn=AS9498; country=IN,0
2025-08-28T20:31:27Z,2025-08-28,20,BSS-APP-01,dbadmin,,net_connection,permit,observed,informational,0,https,customer-crm,192.168.245.0,40.242.203.167,1,0,telecom|realtime,direction=egress; bytes_out=9758; bytes_in=10482; latency_ms=23; protocol=HTTPS; service=Customer-CRM; asn=AS13335; country=US,0
2025-08-28T18:18:39Z,2025-08-28,18,IMS-CSCF-01,svc_crm,,sip_register,connect,observed,medium,2,http,voip,10.137.136.246,192.168.46.217,1,1,telecom|realtime,call_id=d34d6c49a05a5806; from=+919411791998; direction=internal; bytes_out=16407; bytes_in=40; latency_ms=22; protocol=HTTP; service=VoIP; asn=AS15169; country=US,0
2025-08-28T14:44:09Z,2025-08-28,14,TELCO-CORE-02,alice,,sip_register,permit,observed,low,1,https,oss,172.25.144.251,72.35.97.3,1,0,telecom|realtime,call_id=afb39f4a090c1239; from=+917570274397; direction=egress; bytes_out=40; bytes_in=10334; latency_ms=29; protocol=HTTPS; service=OSS; asn=AS16509; country=US,0
2025-08-28T20:06:24Z,2025-08-28,20,PGW-01,charlie,nginx.exe,proc_start,invite,observed,low,1,http,core-network,10.220.80.190,192.168.58.234,1,1,telecom|realtime,direction=internal; bytes_out=18022; bytes_in=10929; latency_ms=17; protocol=HTTP; service=Core-Network; asn=AS15169; country=US,0
2025-08-28T15:36:50Z,2025-08-28,15,CRM-APP-01,svc_ims,java.exe,proc_start,query,observed,medium,2,sip,web-portal,172.23.71.9,31.109.53.109,1,0,telecom|realtime,direction=egress; bytes_out=17503; bytes_in=14608; latency_ms=9; protocol=SIP; service=Web-Portal; asn=AS15169; country=US,0
2025-08-28T13:37:46Z,2025-08-28,13,TELCO-CORE-01,svc_crm,,net_connection,connect,observed,informational,0,dns,bss,172.26.104.138,172.110.169.129,1,1,telecom|realtime,direction=egress; bytes_out=15218; bytes_in=2276; latency_ms=15; protocol=DNS; service=BSS; asn=AS9498; country=IN,0
2025-08-28T14:35:58Z,2025-08-28,14,FW-EDGE-01,svc_bss,,logon_failure,permit,observed,high,3,https,core-network,10.109.239.237,31.183.18.246,1,0,telecom|realtime,direction=egress; bytes_out=16227; bytes_in=40; latency_ms=18; protocol=HTTPS; service=Core-Network; asn=AS15169; country=US,0
2025-08-28T16:45:20Z,2025-08-28,16,PGW-01,svc_ims,,autorun_entry,invite,observed,low,1,https,mail-server,192.168.154.242,185.93.131.202,1,0,telecom|realtime,direction=egress; bytes_out=16357; bytes_in=21580; latency_ms=39; protocol=HTTPS; service=Mail-Server; asn=AS9498; country=IN,1
2025-08-28T20:35:10Z,2025-08-28,20,PGW-01,charlie,,sip_invite,query,observed,low,1,https,bss,192.168.187.102,172.29.83.254,1,1,telecom|realtime,call_id=ee3c5df6cf5bed91; from=+917907104068; to=+917272773208; direction=internal; bytes_out=1533; bytes_in=8030; latency_ms=6; protocol=HTTPS; service=BSS; asn=AS3356; country=US,0
2025-08-28T19:33:55Z,2025-08-28,19,CRM-APP-01,dbadmin,,sip_invite,query,observed,medium,2,ssh,core-network,192.168.66.174,91.7.146.252,1,0,telecom|realtime,call_id=9e0a3b3df875ce3b; from=+918003396198; to=+917192292762; direction=egress; bytes_out=14486; bytes_in=6656; latency_ms=34; protocol=SSH; service=Core-Network; asn=AS16509; country=US,0
2025-08-28T20:00:02Z,2025-08-28,20,TELCO-CORE-02,bob,java.exe,proc_start,query,observed,low,1,smtp,voip,192.168.186.84,52.57.123.112,1,0,telecom|realtime,direction=egress; bytes_out=10831; bytes_in=8562; latency_ms=9; protocol=SMTP; service=VoIP; asn=AS13335; country=US,0
2025-08-28T17:50:11Z,2025-08-28,17,BSS-APP-01,dbadmin,,dns_query,invite,observed,informational,0,https,core-network,172.22.57.121,185.226.238.161,1,0,telecom|realtime,query=api.telco.local; direction=egress; bytes_out=14385; bytes_in=6596; latency_ms=1; protocol=HTTPS; service=Core-Network; asn=AS9498; country=IN,0
2025-08-28T14:29:17Z,2025-08-28,14,BSS-APP-01,svc_bss,,dns_query,connect,observed,medium,2,sip,voip,199.217.39.134,172.16.233.20,0,1,telecom|realtime,query=update.microsoft.com; answer=8.127.67.149; direction=ingress; bytes_out=16655; bytes_in=40; latency_ms=62; protocol=SIP; service=VoIP; asn=AS3356; country=US,0
2025-08-28T17:24:16Z,2025-08-28,17,SBC-EDGE-01,bob,,net_connection,connect,observed,informational,0,https,customer-crm,192.168.0.133,64.245.14.33,1,0,telecom|realtime,direction=egress; bytes_out=40; bytes_in=5387; latency_ms=23; protocol=HTTPS; service=Customer-CRM; asn=AS16509; country=US,0
2025-08-28T19:29:54Z,2025-08-28,19,SBC-EDGE-01,netops,,sip_invite,auth,observed,high,3,sip,mail-server,192.168.49.102,23.153.144.92,1,0,telecom|realtime,call_id=c805120a28d639f9; from=+919832066538; to=+917144621886; direction=egress; bytes_out=11677; bytes_in=11541; latency_ms=32; protocol=SIP; service=Mail-Server; asn=AS15169; country=US,1
2025-08-28T18:10:19Z,2025-08-28,18,SGW-01,svc_ims,,net_connection,register,observed,informational,0,http,core-network,8.155.29.152,10.109.51.240,0,1,telecom|realtime,direction=ingress; bytes_out=24855; bytes_in=9094; latency_ms=47; protocol=HTTP; service=Core-Network; asn=AS15169; country=US,0
2025-08-28T18:39:20Z,2025-08-28,18,SGW-01,secops,,dns_query,deny,observed,low,1,sip,bss,172.26.222.98,91.182.244.138,1,0,telecom|realtime,query=repo.oss-mirror.net; answer=199.30.151.89; direction=egress; bytes_out=4645; bytes_in=11839; latency_ms=26; protocol=SIP; service=BSS; asn=AS16509; country=US,0
2025-08-28T20:41:29Z,2025-08-28,20,SBC-EDGE-01,dbadmin,,net_connection,register,observed,informational,0,dns,voip,192.168.3.9,172.28.14.57,1,1,telecom|realtime,direction=internal; bytes_out=6600; bytes_in=6681; latency_ms=24; protocol=DNS; service=VoIP; asn=AS3356; country=US,0
2025-08-28T17:30:16Z,2025-08-28,17,NAT-01,svc_crm,postgres,proc_start,permit,observed,high,3,dns,mail-server,172.17.23.159,10.179.48.224,1,1,telecom|realtime,direction=internal; bytes_out=14563; bytes_in=15287; latency_ms=14; protocol=DNS; service=Mail-Server; asn=AS9498; country=IN,0
2025-08-28T15:18:57Z,2025-08-28,15,FW-EDGE-01,svc_crm,,net_connection,spawn,observed,medium,2,http,oss,10.77.18.114,23.163.238.39,1,0,telecom|realtime,direction=egress; bytes_out=13592; bytes_in=4405; latency_ms=40; protocol=HTTP; service=OSS; asn=AS15169; country=US,0
2025-08-28T19:46:27Z,2025-08-28,19,IMS-CSCF-01,dbadmin,,dns_query,spawn,observed,low,1,https,customer-crm,172.22.190.94,172.29.24.122,1,1,telecom|realtime,query=auth.telco.example; answer=185.61.36.222; direction=internal; bytes_out=12347; bytes_in=5667; latency_ms=27; protocol=HTTPS; service=Customer-CRM; asn=AS9498; country=IN,0
2025-08-28T14:37:03Z,2025-08-28,14,BSS-APP-01,charlie,,logon_success,connect,observed,medium,2,dns,web-portal,10.154.217.88,64.173.34.245,1,0,telecom|realtime,direction=egress; bytes_out=22626; bytes_in=10684; latency_ms=39; protocol=DNS; service=Web-Portal; asn=AS16509; country=US,0
2025-08-28T16:39:22Z,2025-08-28,16,SBC-EDGE-01,svc_crm,,net_connection,invite,observed,low,1,https,core-network,172.27.155.102,54.146.226.126,1,0,telecom|realtime,direction=egress; bytes_out=26823; bytes_in=15690; latency_ms=9; protocol=HTTPS; service=Core-Network; asn=AS13335; country=US,0
2025-08-28T18:07:10Z,2025-08-28,18,PGW-01,system,,net_connection,auth,observed,medium,2,dns,voip,10.187.114.149,13.211.72.6,1,0,telecom|realtime,direction=egress; bytes_out=12519; bytes_in=3641; latency_ms=19; protocol=DNS; service=VoIP; asn=AS15169; country=US,0
2025-08-28T17:28:13Z,2025-08-28,17,SGW-01,svc_bss,,net_connection,deny,observed,high,3,ssh,core-network,1.216.134.33,192.168.232.190,0,1,telecom|realtime,direction=ingress; bytes_out=9171; bytes_in=1145; latency_ms=53; protocol=SSH; service=Core-Network; asn=AS15169; country=US,1
2025-08-28T17:43:13Z,2025-08-28,17,SBC-EDGE-01,netops,freeswitch,proc_start,spawn,observed,high,3,ssh,core-network,192.168.49.186,64.213.1.229,1,0,telecom|realtime,direction=egress; bytes_out=24692; bytes_in=5390; latency_ms=30; protocol=SSH; service=Core-Network; asn=AS16509; country=US,1
2025-08-28T20:01:15Z,2025-08-28,20,TELCO-CORE-02,svc_ims,freeswitch,proc_start,connect,observed,low,1,sip,voip,10.77.239.242,72.90.70.57,1,0,telecom|realtime,direction=egress; bytes_out=22113; bytes_in=14635; latency_ms=1; protocol=SIP; service=VoIP; asn=AS16509; country=US,0
2025-08-28T16:43:38Z,2025-08-28,16,TELCO-CORE-02,system,,scheduled_task_created,auth,observed,low,1,sip,web-portal,192.168.107.218,91.71.133.177,1,0,telecom|realtime,direction=egress; bytes_out=27004; bytes_in=623; latency_ms=45; protocol=SIP; service=Web-Portal; asn=AS16509; country=US,1
2025-08-28T18:49:09Z,2025-08-28,18,TELCO-CORE-02,alice,,net_connection,spawn,observed,informational,0,https,voip,192.168.82.118,72.192.114.155,1,0,telecom|realtime,direction=egress; bytes_out=5299; bytes_in=8346; latency_ms=24; protocol=HTTPS; service=VoIP; asn=AS16509; country=US,0
2025-08-28T16:04:25Z,2025-08-28,16,PGW-01,system,,service_install,permit,observed,high,3,smtp,core-network,172.21.151.123,64.233.231.198,1,0,telecom|realtime,direction=egress; bytes_out=10286; bytes_in=40; latency_ms=26; protocol=SMTP; service=Core-Network; asn=AS16509; country=US,1
2025-08-28T18:57:42Z,2025-08-28,18,TELCO-CORE-02,svc_crm,,service_install,connect,observed,low,1,smtp,core-network,10.156.233.146,10.164.167.121,1,1,telecom|realtime,direction=internal; bytes_out=14560; bytes_in=6491; latency_ms=33; protocol=SMTP; service=Core-Network; asn=AS15169; country=US,1
2025-08-28T16:32:13Z,2025-08-28,16,SGW-01,svc_crm,,logon_failure,permit,observed,high,3,smtp,bss,10.234.58.99,10.168.175.16,1,1,telecom|realtime,direction=internal; bytes_out=13341; bytes_in=5556; latency_ms=25; protocol=SMTP; service=BSS; asn=AS15169; country=US,1
2025-08-28T16:54:50Z,2025-08-28,16,BSS-APP-01,bob,,logon_failure,invite,observed,low,1,https,oss,192.168.204.70,199.233.52.119,1,0,telecom|realtime,direction=egress; bytes_out=21073; bytes_in=40; latency_ms=39; protocol=HTTPS; service=OSS; asn=AS3356; country=US,0
2025-08-28T18:52:23Z,2025-08-28,18,BSS-APP-01,dbadmin,,net_connection,connect,observed,informational,0,sip,mail-server,10.83.240.119,199.141.141.18,1,0,telecom|realtime,direction=egress; bytes_out=15763; bytes_in=12676; latency_ms=36; protocol=SIP; service=Mail-Server; asn=AS3356; country=US,0
2025-08-28T13:29:11Z,2025-08-28,13,IMS-CSCF-01,alice,,dns_query,deny,observed,informational,0,sip,core-network,192.168.20.71,128.186.187.180,1,0,telecom|realtime,query=packages.cloud.example; answer=31.192.158.166; direction=egress; bytes_out=29446; bytes_in=514; latency_ms=19; protocol=SIP; service=Core-Network; asn=AS4837; country=CN,0
2025-08-28T19:15:52Z,2025-08-28,19,NAT-01,secops,,net_connection,query,observed,low,1,sip,web-portal,10.111.145.49,172.21.148.18,1,1,telecom|realtime,direction=internal; bytes_out=16032; bytes_in=10998; latency_ms=43; protocol=SIP; service=Web-Portal; asn=AS15169; country=US,0
2025-08-28T15:38:53Z,2025-08-28,15,IMS-CSCF-01,system,,net_connection,permit,observed,informational,0,smtp,voip,172.17.247.50,172.21.149.146,1,1,telecom|realtime,direction=internal; bytes_out=21940; bytes_in=12563; latency_ms=25; protocol=SMTP; service=VoIP; asn=AS9498; country=IN,0
2025-08-28T17:22:13Z,2025-08-28,17,CRM-APP-01,bob,,net_connection,auth,observed,medium,2,ssh,bss,199.164.18.54,10.31.18.85,0,1,telecom|realtime,direction=ingress; bytes_out=19346; bytes_in=6610; latency_ms=65; protocol=SSH; service=BSS; asn=AS3356; country=US,0
2025-08-28T17:32:38Z,2025-08-28,17,PGW-01,charlie,,logon_success,permit,observed,low,1,https,web-portal,192.168.191.168,40.146.74.48,1,0,telecom|realtime,direction=egress; bytes_out=14098; bytes_in=7457; latency_ms=16; protocol=HTTPS; service=Web-Portal; asn=AS13335; country=US,0
2025-08-28T18:36:08Z,2025-08-28,18,IMS-CSCF-01,svc_bss,,sip_register,register,observed,medium,2,dns,core-network,23.178.49.105,192.168.75.6,0,1,telecom|realtime,call_id=004d31a66f65b3f7; from=+917097355493; direction=ingress; bytes_out=13803; bytes_in=14619; latency_ms=38; protocol=DNS; service=Core-Network; asn=AS15169; country=US,0
2025-08-28T17:34:06Z,2025-08-28,17,IMS-CSCF-01,secops,,net_connection,auth,observed,informational,0,http,mail-server,172.17.2.112,52.84.61.191,1,0,telecom|realtime,direction=egress; bytes_out=33149; bytes_in=40; latency_ms=26; protocol=HTTP; service=Mail-Server; asn=AS13335; country=US,0
2025-08-28T17:30:58Z,2025-08-28,17,TELCO-CORE-02,alice,,logon_failure,spawn,observed,low,1,https,core-network,10.24.103.85,104.103.162.148,1,0,telecom|realtime,direction=egress; bytes_out=6342; bytes_in=7371; latency_ms=10; protocol=HTTPS; service=Core-Network; asn=AS8075; country=US,0
2025-08-28T14:35:16Z,2025-08-28,14,SBC-EDGE-01,svc_ims,,dns_query,permit,observed,informational,0,sip,oss,8.12.170.87,172.25.88.164,0,1,telecom|realtime,query=api.telco.local; answer=40.168.69.226; direction=ingress; bytes_out=4082; bytes_in=3295; latency_ms=55; protocol=SIP; service=OSS; asn=AS15169; country=US,0
2025-08-28T19:52:29Z,2025-08-28,19,TELCO-CORE-02,dbadmin,,net_connection,invite,observed,high,3,https,voip,192.168.39.205,104.97.76.208,1,0,telecom|realtime,direction=egress; bytes_out=2727; bytes_in=9700; latency_ms=43; protocol=HTTPS; service=VoIP; asn=AS8075; country=US,0
2025-08-28T20:58:06Z,2025-08-28,20,NAT-01,svc_ims,,net_connection,spawn,observed,low,1,https,oss,10.73.208.169,8.133.248.219,1,0,telecom|realtime,direction=egress; bytes_out=14487; bytes_in=721; latency_ms=1; protocol=HTTPS; service=OSS; asn=AS15169; country=US,0
2025-08-28T19:17:29Z,2025-08-28,19,CRM-APP-01,charlie,,net_connection,invite,observed,informational,0,smtp,customer-crm,172.25.172.218,128.61.116.202,1,0,telecom|realtime,direction=egress; bytes_out=6196; bytes_in=40; latency_ms=15; protocol=SMTP; service=Customer-CRM; asn=AS4837; country=CN,0
2025-08-28T16:59:23Z,2025-08-28,16,CRM-APP-01,svc_bss,,net_connection,register,observed,informational,0,sip,voip,192.168.82.27,54.144.66.133,1,0,telecom|realtime,direction=egress; bytes_out=21547; bytes_in=5474; latency_ms=25; protocol=SIP; service=VoIP; asn=AS13335; country=US,0
2025-08-28T18:34:15Z,2025-08-28,18,PGW-01,alice,,dns_query,deny,observed,low,1,http,web-portal,192.168.234.20,72.132.176.70,1,0,telecom|realtime,query=metrics.telco.example; answer=34.181.103.14; direction=egress; bytes_out=7142; bytes_in=15547; latency_ms=32; protocol=HTTP; service=Web-Portal; asn=AS16509; country=US,0
2025-08-28T17:17:08Z,2025-08-28,17,PGW-01,svc_bss,,dns_query,spawn,observed,low,1,dns,core-network,192.168.67.70,13.35.184.192,1,0,telecom|realtime,query=update.microsoft.com; direction=egress; bytes_out=8096; bytes_in=967; latency_ms=21; protocol=DNS; service=Core-Network; asn=AS15169; country=US,0
2025-08-28T15:27:07Z,2025-08-28,15,SGW-01,charlie,,scheduled_task_created,query,observed,high,3,smtp,core-network,192.168.8.166,192.168.73.191,1,1,telecom|realtime,direction=internal; bytes_out=28071; bytes_in=14979; latency_ms=8; protocol=SMTP; service=Core-Network; asn=AS3356; country=US,1
2025-08-28T17:10:59Z,2025-08-28,17,IMS-CSCF-01,dbadmin,,logon_success,auth,observed,informational,0,dns,core-network,54.147.186.44,10.140.125.79,0,1,telecom|realtime,direction=ingress; bytes_out=23978; bytes_in=2353; latency_ms=50; protocol=DNS; service=Core-Network; asn=AS13335; country=US,0
2025-08-28T19:08:32Z,2025-08-28,19,FW-EDGE-01,bob,,sip_invite,connect,observed,medium,2,ssh,voip,172.26.147.22,31.131.56.208,1,0,telecom|realtime,call_id=a646ecb82d4f781e; from=+917430275913; to=+917997577772; direction=egress; bytes_out=10103; bytes_in=40; latency_ms=50; protocol=SSH; service=VoIP; asn=AS15169; country=US,0
2025-08-28T19:34:20Z,2025-08-28,19,BSS-APP-01,netops,,net_connection,query,observed,informational,0,dns,web-portal,10.75.113.88,185.31.119.228,1,0,telecom|realtime,direction=egress; bytes_out=40; bytes_in=6708; latency_ms=29; protocol=DNS; service=Web-Portal; asn=AS9498; country=IN,0
2025-08-28T14:49:45Z,2025-08-28,14,BSS-APP-01,alice,,sip_register,register,observed,informational,0,dns,bss,8.205.250.125,172.26.179.202,0,1,telecom|realtime,call_id=658b257c0dfaff89; from=+916963171991; direction=ingress; bytes_out=40; bytes_in=8088; latency_ms=58; protocol=DNS; service=BSS; asn=AS15169; country=US,0
2025-08-28T16:14:45Z,2025-08-28,16,FW-EDGE-01,system,,dns_query,register,observed,medium,2,sip,mail-server,128.191.89.234,10.248.103.170,0,1,telecom|realtime,query=update.microsoft.com; answer=40.249.75.102; direction=ingress; bytes_out=12100; bytes_in=19239; latency_ms=4; protocol=SIP; service=Mail-Server; asn=AS4837; country=CN,0
2025-08-28T14:34:41Z,2025-08-28,14,PGW-01,charlie,,net_connection,permit,observed,critical,4,http,voip,172.17.87.44,172.24.111.163,1,1,telecom|realtime,direction=internal; bytes_out=10752; bytes_in=6583; latency_ms=34; protocol=HTTP; service=VoIP; asn=AS9498; country=IN,0
2025-08-28T19:41:58Z,2025-08-28,19,TELCO-CORE-02,alice,dnsmasq,proc_start,deny,observed,medium,2,dns,voip,172.22.213.176,172.18.100.66,1,1,telecom|realtime,direction=internal; bytes_out=25333; bytes_in=15929; latency_ms=23; protocol=DNS; service=VoIP; asn=AS9498; country=IN,0
2025-08-28T19:29:23Z,2025-08-28,19,SGW-01,charlie,,net_connection,deny,observed,medium,2,https,web-portal,172.25.47.127,8.97.121.95,1,0,telecom|realtime,direction=egress; bytes_out=8153; bytes_in=9167; latency_ms=42; protocol=HTTPS; service=Web-Portal; asn=AS15169; country=US,0
2025-08-28T18:18:07Z,2025-08-28,18,SBC-EDGE-01,svc_ims,,sip_register,register,observed,low,1,https,web-portal,192.168.171.91,40.26.210.197,1,0,telecom|realtime,call_id=80f22d52f86aed8b; from=+917316825111; direction=egress; bytes_out=7799; bytes_in=21646; latency_ms=35; protocol=HTTPS; service=Web-Portal; asn=AS13335; country=US,0
2025-08-28T20:24:55Z,2025-08-28,20,BSS-APP-01,svc_crm,kamailio,proc_start,connect,observed,high,3,ssh,voip,10.88.20.8,104.45.160.26,1,0,telecom|realtime,direction=egress; bytes_out=40; bytes_in=8308; latency_ms=36; protocol=SSH; service=VoIP; asn=AS8075; country=US,1
2025-08-28T13:20:52Z,2025-08-28,13,IMS-CSCF-01,dbadmin,,net_connection,connect,observed,low,1,sip,mail-server,10.103.224.111,64.231.3.103,1,0,telecom|realtime,direction=egress; bytes_out=10137; bytes_in=16022; latency_ms=35; protocol=SIP; service=Mail-Server; asn=AS16509; country=US,0
2025-08-28T17:55:37Z,2025-08-28,17,BSS-APP-01,dbadmin,,net_connection,invite,observed,low,1,https,voip,10.162.226.171,91.202.125.126,1,0,telecom|realtime,direction=egress; bytes_out=1112; bytes_in=730; latency_ms=37; protocol=HTTPS; service=VoIP; asn=AS16509; country=US,0
2025-08-28T15:35:13Z,2025-08-28,15,BSS-APP-01,system,,net_connection,query,observed,medium,2,https,oss,192.168.5.40,172.106.19.182,1,1,telecom|realtime,direction=egress; bytes_out=28910; bytes_in=40; latency_ms=44; protocol=HTTPS; service=OSS; asn=AS3356; country=US,0
2025-08-28T19:55:27Z,2025-08-28,19,IMS-CSCF-01,system,,sip_invite,invite,observed,medium,2,dns,oss,10.6.179.76,172.26.73.133,1,1,telecom|realtime,call_id=48c99875169c5373; from=+917046936253; to=+918178229165; direction=internal; bytes_out=40; bytes_in=8665; latency_ms=34; protocol=DNS; service=OSS; asn=AS15169; country=US,0
2025-08-28T14:42:21Z,2025-08-28,14,BSS-APP-01,dbadmin,,dns_query,spawn,observed,low,1,https,core-network,172.28.239.192,172.65.173.80,1,1,telecom|realtime,query=repo.oss-mirror.net; answer=54.170.205.36; direction=egress; bytes_out=3818; bytes_in=11655; latency_ms=50; protocol=HTTPS; service=Core-Network; asn=AS9498; country=IN,0
2025-08-28T15:11:26Z,2025-08-28,15,TELCO-CORE-01,svc_ims,systemd,proc_start,connect,observed,medium,2,http,mail-server,52.131.158.234,192.168.150.74,0,1,telecom|realtime,direction=ingress; bytes_out=8845; bytes_in=3961; latency_ms=60; protocol=HTTP; service=Mail-Server; asn=AS13335; country=US,0
2025-08-28T20:15:25Z,2025-08-28,20,IMS-CSCF-01,bob,,net_connection,permit,observed,high,3,dns,core-network,52.75.201.199,10.111.149.63,0,1,telecom|realtime,direction=ingress; bytes_out=15624; bytes_in=22792; latency_ms=57; protocol=DNS; service=Core-Network; asn=AS13335; country=US,0
2025-08-28T19:21:02Z,2025-08-28,19,CRM-APP-01,secops,powershell.exe,proc_start,deny,observed,low,1,sip,web-portal,172.18.34.53,1.87.69.225,1,0,telecom|realtime,direction=egress; bytes_out=25796; bytes_in=17020; latency_ms=13; protocol=SIP; service=Web-Portal; asn=AS15169; country=US,0
2025-08-28T18:09:54Z,2025-08-28,18,IMS-CSCF-01,charlie,,autorun_entry,auth,observed,informational,0,https,customer-crm,10.244.176.97,142.63.46.109,1,0,telecom|realtime,direction=egress; bytes_out=11557; bytes_in=17704; latency_ms=15; protocol=HTTPS; service=Customer-CRM; asn=AS4837; country=CN,1
